season,match_name,fullName,runs,strikeRate
2021,SRH v RCB,Jonny Bairstow,12,92.3
2021,SRH v RCB,Abdul Samad,0,0
2021,SRH v RCB,Vijay Shankar,3,60
2021,SRH v RCB,Jason Holder,4,80
2021,SRH v RCB,Rashid Khan,17,188.88
2021,SRH v RCB,Bhuvneshwar Kumar,2,100
2021,SRH v RCB,Shahbaz Nadeem,0,0
2021,SRH v RCB,T Natarajan,0,0
2021,KKR v MI,Rohit Sharma,43,134.37
2021,KKR v MI,Quinton de Kock,2,33.33
2021,KKR v MI,Suryakumar Yadav,56,155.55
2021,KKR v MI,Ishan Kishan,1,33.33
2021,KKR v MI,Hardik Pandya,15,88.23
2021,KKR v MI,Kieron Pollard,5,62.5
2021,KKR v MI,Krunal Pandya,15,166.66
2021,KKR v MI,Marco Jansen,0,0
2021,KKR v MI,Rahul Chahar,8,114.28
2021,KKR v MI,Jasprit Bumrah,0,0
2021,KKR v MI,Trent Boult,0,0
2021,KKR v MI,Nitish Rana,57,121.27
2021,KKR v MI,Shubman Gill,33,137.5
2021,KKR v MI,Rahul Tripathi,5,100
2021,KKR v MI,Eoin Morgan,7,100
2021,KKR v MI,Shakib Al Hasan,9,100
2021,KKR v MI,Dinesh Karthik,8,72.72
2021,KKR v MI,Andre Russell,9,60
2021,KKR v MI,Pat Cummins,0,0
2021,KKR v MI,Harbhajan Singh,2,100
2021,RR v PBKS,KL Rahul,91,182
2021,RR v PBKS,Mayank Agarwal,14,155.55
2021,RR v PBKS,Chris Gayle,40,142.85
2021,RR v PBKS,Deepak Hooda,64,228.57
2021,RR v PBKS,Nicholas Pooran,0,0
2021,RR v PBKS,M Shahrukh Khan,6,150
2021,RR v PBKS,Jhye Richardson,0,0
2021,RR v PBKS,Ben Stokes,0,0
2021,RR v PBKS,Manan Vohra,12,150
2021,RR v PBKS,Sanju Samson,119,188.88
2021,RR v PBKS,Jos Buttler,25,192.3
2021,RR v PBKS,Shivam Dube,23,153.33
2021,RR v PBKS,Riyan Parag,25,227.27
2021,RR v PBKS,Rahul Tewatia,2,50
2021,RR v PBKS,Chris Morris,2,50
2021,SRH v KKR,Nitish Rana,80,142.85
2021,SRH v KKR,Shubman Gill,15,115.38
2021,SRH v KKR,Rahul Tripathi,53,182.75
2021,SRH v KKR,Andre Russell,5,100
2021,SRH v KKR,Eoin Morgan,2,66.66
2021,SRH v KKR,Dinesh Karthik,22,244.44
2021,SRH v KKR,Shakib Al Hasan,3,60
2021,SRH v KKR,Wriddhiman Saha,7,116.66
2021,SRH v KKR,David Warner,3,75
2021,SRH v KKR,Manish Pandey,61,138.63
2021,SRH v KKR,Jonny Bairstow,55,137.5
2021,SRH v KKR,Mohammad Nabi,14,127.27
2021,SRH v KKR,Vijay Shankar,11,157.14
2021,SRH v KKR,Abdul Samad,19,237.5
2021,CSK v DC,Ruturaj Gaikwad,5,62.5
2021,CSK v DC,Faf du Plessis,0,0
2021,CSK v DC,Moeen Ali,36,150
2021,CSK v DC,Suresh Raina,54,150
2021,CSK v DC,Ambati Rayudu,23,143.75
2021,CSK v DC,Ravindra Jadeja,26,152.94
2021,CSK v DC,MS Dhoni,0,0
2021,CSK v DC,Sam Curran,34,226.66
2021,CSK v DC,Prithvi Shaw,72,189.47
2021,CSK v DC,Shikhar Dhawan,85,157.4
2021,CSK v DC,Rishabh Pant,15,125
2021,CSK v DC,Marcus Stoinis,14,155.55
2021,CSK v DC,Shimron Hetmyer,0,0
2021,MI v RCB,Rohit Sharma,19,126.66
2021,MI v RCB,Chris Lynn,49,140
2021,MI v RCB,Suryakumar Yadav,31,134.78
2021,MI v RCB,Ishan Kishan,28,147.36
2021,MI v RCB,Hardik Pandya,13,130
2021,MI v RCB,Kieron Pollard,7,77.77
2021,MI v RCB,Krunal Pandya,7,100
2021,MI v RCB,Marco Jansen,0,0
2021,MI v RCB,Rahul Chahar,0,0
2021,MI v RCB,Jasprit Bumrah,1,50
2021,MI v RCB,Washington Sundar,10,62.5
2021,MI v RCB,Virat Kohli,33,113.79
2021,MI v RCB,Rajat Patidar,8,100
2021,MI v RCB,Glenn Maxwell,39,139.28
2021,MI v RCB,AB de Villiers,48,177.77
2021,MI v RCB,Shahbaz Ahmed,1,50
2021,MI v RCB,Dan Christian,1,33.33
2021,MI v RCB,Kyle Jamieson,4,100
2021,MI v RCB,Harshal Patel,4,133.33
2021,MI v RCB,Mohammed Siraj,0,0
2020,MI v CSK,Rohit Sharma,12,120
2020,MI v CSK,Quinton de Kock,33,165
2020,MI v CSK,Suryakumar Yadav,17,106.25
2020,MI v CSK,Saurabh Tiwary,42,135.48
2020,MI v CSK,Hardik Pandya,14,140
2020,MI v CSK,Kieron Pollard,18,128.57
2020,MI v CSK,Krunal Pandya,3,100
2020,MI v CSK,James Pattinson,11,137.5
2020,MI v CSK,Rahul Chahar,2,50
2020,MI v CSK,Trent Boult,0,0
2020,MI v CSK,Jasprit Bumrah,5,166.66
2020,MI v CSK,Murali Vijay,1,14.28
2020,MI v CSK,Shane Watson,4,80
2020,MI v CSK,Faf du Plessis,58,131.81
2020,MI v CSK,Ambati Rayudu,71,147.91
2020,MI v CSK,Ravindra Jadeja,10,200
2020,MI v CSK,Sam Curran,18,300
2020,MI v CSK,MS Dhoni,0,0
2020,DC v KXIP,Prithvi Shaw,5,55.55
2020,DC v KXIP,Shikhar Dhawan,0,0
2020,DC v KXIP,Shimron Hetmyer,7,53.84
2020,DC v KXIP,Shreyas Iyer,39,121.87
2020,DC v KXIP,Rishabh Pant,31,106.89
2020,DC v KXIP,Marcus Stoinis,53,252.38
2020,DC v KXIP,Axar Patel,6,66.66
2020,DC v KXIP,Ravichandran Ashwin,4,66.66
2020,DC v KXIP,Kagiso Rabada,0,0
2020,DC v KXIP,Anrich Nortje,3,300
2020,DC v KXIP,KL Rahul,21,110.52
2020,DC v KXIP,Mayank Agarwal,89,148.33
2020,DC v KXIP,Karun Nair,1,33.33
2020,DC v KXIP,Nicholas Pooran,0,0
2020,DC v KXIP,Glenn Maxwell,1,25
2020,DC v KXIP,Sarfaraz Khan,12,100
2020,DC v KXIP,Krishnappa Gowtham,20,142.85
2020,DC v KXIP,Chris Jordan,5,83.33
2020,DC v KXIP,Mohammed Shami,0,0
2020,SRH v RCB,Devdutt Padikkal,56,133.33
2020,SRH v RCB,Aaron Finch,29,107.4
2020,SRH v RCB,Virat Kohli,14,107.69
2020,SRH v RCB,AB de Villiers,51,170
2020,SRH v RCB,Shivam Dube,7,87.5
2020,SRH v RCB,Josh Philippe,1,50
2020,SRH v RCB,David Warner,6,100
2020,SRH v RCB,Jonny Bairstow,61,141.86
2020,SRH v RCB,Manish Pandey,34,103.03
2020,SRH v RCB,Priyam Garg,12,92.3
2020,SRH v RCB,Vijay Shankar,0,0
2020,SRH v RCB,Abhishek Sharma,7,175
2020,SRH v RCB,Rashid Khan,6,120
2020,SRH v RCB,Bhuvneshwar Kumar,0,0
2020,SRH v RCB,Sandeep Sharma,9,150
2020,SRH v RCB,Mitchell Marsh,0,0
2020,SRH v RCB,T Natarajan,3,75
2020,RR v CSK,Yashasvi Jaiswal,6,100
2020,RR v CSK,Steven Smith,69,146.8
2020,RR v CSK,Sanju Samson,74,231.25
2020,RR v CSK,David Miller,0,0
2020,RR v CSK,Robin Uthappa,5,55.55
2020,RR v CSK,Rahul Tewatia,10,125
2020,RR v CSK,Riyan Parag,6,150
2020,RR v CSK,Tom Curran,10,111.11
2020,RR v CSK,Jofra Archer,27,337.5
2020,RR v CSK,Murali Vijay,21,100
2020,RR v CSK,Shane Watson,33,157.14
2020,RR v CSK,Faf du Plessis,72,194.59
2020,RR v CSK,Sam Curran,17,283.33
2020,RR v CSK,Ruturaj Gaikwad,0,0
2020,RR v CSK,Kedar Jadhav,22,137.5
2020,RR v CSK,MS Dhoni,29,170.58
2020,RR v CSK,Ravindra Jadeja,1,50
2020,KKR v MI,Quinton de Kock,1,33.33
2020,KKR v MI,Rohit Sharma,80,148.14
2020,KKR v MI,Suryakumar Yadav,47,167.85
2020,KKR v MI,Saurabh Tiwary,21,161.53
2020,KKR v MI,Hardik Pandya,18,138.46
2020,KKR v MI,Kieron Pollard,13,185.71
2020,KKR v MI,Krunal Pandya,1,33.33
2020,KKR v MI,Shubman Gill,7,63.63
2020,KKR v MI,Sunil Narine,9,90
2020,KKR v MI,Dinesh Karthik,30,130.43
2020,KKR v MI,Nitish Rana,24,133.33
2020,KKR v MI,Eoin Morgan,16,80
2020,KKR v MI,Andre Russell,11,100
2020,KKR v MI,Nikhil Naik,1,33.33
2020,KKR v MI,Pat Cummins,33,275
2020,KKR v MI,Shivam Mavi,9,90
2020,KKR v MI,Kuldeep Yadav,1,50
2020,KXIP v RCB,KL Rahul,132,191.3
2020,KXIP v RCB,Mayank Agarwal,26,130
2020,KXIP v RCB,Nicholas Pooran,17,94.44
2020,KXIP v RCB,Glenn Maxwell,5,83.33
2020,KXIP v RCB,Karun Nair,15,187.5
2020,KXIP v RCB,Devdutt Padikkal,1,50
2020,KXIP v RCB,Aaron Finch,20,95.23
2020,KXIP v RCB,Josh Philippe,0,0
2020,KXIP v RCB,Virat Kohli,1,20
2020,KXIP v RCB,AB de Villiers,28,155.55
2020,KXIP v RCB,Washington Sundar,30,111.11
2020,KXIP v RCB,Shivam Dube,12,100
2020,KXIP v RCB,Umesh Yadav,0,0
2020,KXIP v RCB,Navdeep Saini,6,85.71
2020,KXIP v RCB,Dale Steyn,1,50
2020,KXIP v RCB,Yuzvendra Chahal,1,33.33
2020,CSK v DC,Prithvi Shaw,64,148.83
2020,CSK v DC,Shikhar Dhawan,35,129.62
2020,CSK v DC,Rishabh Pant,37,148
2020,CSK v DC,Shreyas Iyer,26,118.18
2020,CSK v DC,Marcus Stoinis,5,166.66
2020,CSK v DC,Murali Vijay,10,66.66
2020,CSK v DC,Shane Watson,14,87.5
2020,CSK v DC,Faf du Plessis,43,122.85
2020,CSK v DC,Ruturaj Gaikwad,5,50
2020,CSK v DC,Kedar Jadhav,26,123.8
2020,CSK v DC,MS Dhoni,15,125
2020,CSK v DC,Ravindra Jadeja,12,133.33
2020,CSK v DC,Sam Curran,1,50
2020,KKR v SRH,David Warner,36,120
2020,KKR v SRH,Jonny Bairstow,5,50
2020,KKR v SRH,Manish Pandey,51,134.21
2020,KKR v SRH,Wriddhiman Saha,30,96.77
2020,KKR v SRH,Mohammad Nabi,11,137.5
2020,KKR v SRH,Abhishek Sharma,2,66.66
2020,KKR v SRH,Shubman Gill,70,112.9
2020,KKR v SRH,Sunil Narine,0,0
2020,KKR v SRH,Nitish Rana,26,200
2020,KKR v SRH,Dinesh Karthik,0,0
2020,KKR v SRH,Eoin Morgan,42,144.82
2020,RR v KXIP,KL Rahul,69,127.77
2020,RR v KXIP,Mayank Agarwal,106,212
2020,RR v KXIP,Glenn Maxwell,13,144.44
2020,RR v KXIP,Nicholas Pooran,25,312.5
2020,RR v KXIP,Jos Buttler,4,57.14
2020,RR v KXIP,Steven Smith,50,185.18
2020,RR v KXIP,Sanju Samson,85,202.38
2020,RR v KXIP,Rahul Tewatia,53,170.96
2020,RR v KXIP,Robin Uthappa,9,225
2020,RR v KXIP,Jofra Archer,13,433.33
2020,RR v KXIP,Riyan Parag,0,0
2020,RR v KXIP,Tom Curran,4,400
2020,RCB v MI,Devdutt Padikkal,54,135
2020,RCB v MI,Aaron Finch,52,148.57
2020,RCB v MI,Virat Kohli,3,27.27
2020,RCB v MI,AB de Villiers,55,229.16
2020,RCB v MI,Shivam Dube,27,270
2020,RCB v MI,Rohit Sharma,8,100
2020,RCB v MI,Quinton de Kock,14,93.33
2020,RCB v MI,Suryakumar Yadav,0,0
2020,RCB v MI,Ishan Kishan,99,170.68
2020,RCB v MI,Hardik Pandya,15,115.38
2020,RCB v MI,Kieron Pollard,60,250
2020,RCB v MI,Krunal Pandya,0,0
2020,DC v SRH,David Warner,45,136.36
2020,DC v SRH,Jonny Bairstow,53,110.41
2020,DC v SRH,Manish Pandey,3,60
2020,DC v SRH,Kane Williamson,41,157.69
2020,DC v SRH,Abdul Samad,12,171.42
2020,DC v SRH,Abhishek Sharma,1,100
2020,DC v SRH,Prithvi Shaw,2,40
2020,DC v SRH,Shikhar Dhawan,34,109.67
2020,DC v SRH,Shreyas Iyer,17,80.95
2020,DC v SRH,Rishabh Pant,28,103.7
2020,DC v SRH,Shimron Hetmyer,21,175
2020,DC v SRH,Marcus Stoinis,11,122.22
2020,DC v SRH,Axar Patel,5,83.33
2020,DC v SRH,Kagiso Rabada,15,214.28
2020,DC v SRH,Anrich Nortje,3,150
2020,RR v KKR,Shubman Gill,47,138.23
2020,RR v KKR,Sunil Narine,15,107.14
2020,RR v KKR,Nitish Rana,22,129.41
2020,RR v KKR,Andre Russell,24,171.42
2020,RR v KKR,Dinesh Karthik,1,33.33
2020,RR v KKR,Eoin Morgan,34,147.82
2020,RR v KKR,Pat Cummins,12,120
2020,RR v KKR,Kamlesh Nagarkoti,8,160
2020,RR v KKR,Jos Buttler,21,131.25
2020,RR v KKR,Steven Smith,3,42.85
2020,RR v KKR,Sanju Samson,8,88.88
2020,RR v KKR,Robin Uthappa,2,28.57
2020,RR v KKR,Riyan Parag,1,16.66
2020,RR v KKR,Rahul Tewatia,14,140
2020,RR v KKR,Tom Curran,54,150
2020,RR v KKR,Shreyas Gopal,5,71.42
2020,RR v KKR,Jofra Archer,6,150
2020,RR v KKR,Jaydev Unadkat,9,69.23
2020,RR v KKR,Ankit Rajpoot,7,140
2020,KXIP v MI,Quinton de Kock,0,0
2020,KXIP v MI,Rohit Sharma,70,155.55
2020,KXIP v MI,Suryakumar Yadav,10,142.85
2020,KXIP v MI,Ishan Kishan,28,87.5
2020,KXIP v MI,Kieron Pollard,47,235
2020,KXIP v MI,Hardik Pandya,30,272.72
2020,KXIP v MI,KL Rahul,17,89.47
2020,KXIP v MI,Mayank Agarwal,25,138.88
2020,KXIP v MI,Karun Nair,0,0
2020,KXIP v MI,Nicholas Pooran,44,162.96
2020,KXIP v MI,Glenn Maxwell,11,61.11
2020,KXIP v MI,James Neesham,7,100
2020,KXIP v MI,Sarfaraz Khan,7,87.5
2020,KXIP v MI,Krishnappa Gowtham,22,169.23
2020,KXIP v MI,Ravi Bishnoi,1,20
2020,KXIP v MI,Mohammed Shami,2,100
2020,CSK v SRH,David Warner,28,96.55
2020,CSK v SRH,Jonny Bairstow,0,0
2020,CSK v SRH,Manish Pandey,29,138.09
2020,CSK v SRH,Kane Williamson,9,69.23
2020,CSK v SRH,Priyam Garg,51,196.15
2020,CSK v SRH,Abhishek Sharma,31,129.16
2020,CSK v SRH,Abdul Samad,8,133.33
2020,CSK v SRH,Faf du Plessis,22,115.78
2020,CSK v SRH,Shane Watson,1,16.66
2020,CSK v SRH,Ambati Rayudu,8,88.88
2020,CSK v SRH,Kedar Jadhav,3,30
2020,CSK v SRH,MS Dhoni,47,130.55
2020,CSK v SRH,Ravindra Jadeja,50,142.85
2020,CSK v SRH,Sam Curran,15,300
2020,RCB v RR,Jos Buttler,22,183.33
2020,RCB v RR,Steven Smith,5,100
2020,RCB v RR,Sanju Samson,4,133.33
2020,RCB v RR,Robin Uthappa,17,77.27
2020,RCB v RR,Mahipal Lomror,47,120.51
2020,RCB v RR,Riyan Parag,16,88.88
2020,RCB v RR,Rahul Tewatia,24,200
2020,RCB v RR,Jofra Archer,16,160
2020,RCB v RR,Devdutt Padikkal,63,140
2020,RCB v RR,Aaron Finch,8,114.28
2020,RCB v RR,Virat Kohli,72,135.84
2020,RCB v RR,AB de Villiers,12,120
2020,DC v KKR,Prithvi Shaw,66,160.97
2020,DC v KKR,Shikhar Dhawan,26,162.5
2020,DC v KKR,Shreyas Iyer,88,231.57
2020,DC v KKR,Rishabh Pant,38,223.52
2020,DC v KKR,Marcus Stoinis,1,33.33
2020,DC v KKR,Shimron Hetmyer,7,140
2020,DC v KKR,Shubman Gill,28,127.27
2020,DC v KKR,Sunil Narine,3,60
2020,DC v KKR,Nitish Rana,58,165.71
2020,DC v KKR,Andre Russell,13,162.5
2020,DC v KKR,Dinesh Karthik,6,75
2020,DC v KKR,Eoin Morgan,44,244.44
2020,DC v KKR,Pat Cummins,5,125
2020,DC v KKR,Rahul Tripathi,36,225
2020,DC v KKR,Kamlesh Nagarkoti,3,100
2020,DC v KKR,Shivam Mavi,1,33.33
2020,MI v SRH,Rohit Sharma,6,120
2020,MI v SRH,Quinton de Kock,67,171.79
2020,MI v SRH,Suryakumar Yadav,27,150
2020,MI v SRH,Ishan Kishan,31,134.78
2020,MI v SRH,Hardik Pandya,28,147.36
2020,MI v SRH,Kieron Pollard,25,192.3
2020,MI v SRH,Krunal Pandya,20,500
2020,MI v SRH,David Warner,60,136.36
2020,MI v SRH,Jonny Bairstow,25,166.66
2020,MI v SRH,Manish Pandey,30,157.89
2020,MI v SRH,Kane Williamson,3,60
2020,MI v SRH,Priyam Garg,8,114.28
2020,MI v SRH,Abhishek Sharma,10,76.92
2020,MI v SRH,Abdul Samad,20,222.22
2020,MI v SRH,Rashid Khan,3,42.85
2020,MI v SRH,Sandeep Sharma,0,0
2020,KXIP v CSK,KL Rahul,63,121.15
2020,KXIP v CSK,Mayank Agarwal,26,136.84
2020,KXIP v CSK,Mandeep Singh,27,168.75
2020,KXIP v CSK,Nicholas Pooran,33,194.11
2020,KXIP v CSK,Glenn Maxwell,11,157.14
2020,KXIP v CSK,Sarfaraz Khan,14,155.55
2020,KXIP v CSK,Shane Watson,83,156.6
2020,KXIP v CSK,Faf du Plessis,87,164.15
2020,RCB v DC,Prithvi Shaw,42,182.6
2020,RCB v DC,Shikhar Dhawan,32,114.28
2020,RCB v DC,Shreyas Iyer,11,84.61
2020,RCB v DC,Rishabh Pant,37,148
2020,RCB v DC,Marcus Stoinis,53,203.84
2020,RCB v DC,Shimron Hetmyer,11,157.14
2020,RCB v DC,Devdutt Padikkal,4,66.66
2020,RCB v DC,Aaron Finch,13,92.85
2020,RCB v DC,Virat Kohli,43,110.25
2020,RCB v DC,AB de Villiers,9,150
2020,RCB v DC,Moeen Ali,11,84.61
2020,RCB v DC,Washington Sundar,17,154.54
2020,RCB v DC,Shivam Dube,11,91.66
2020,RCB v DC,Isuru Udana,1,33.33
2020,RCB v DC,Navdeep Saini,12,100
2020,RCB v DC,Mohammed Siraj,5,125
2020,RCB v DC,Yuzvendra Chahal,0,0
2020,MI v RR,Quinton de Kock,23,153.33
2020,MI v RR,Rohit Sharma,35,152.17
2020,MI v RR,Suryakumar Yadav,79,168.08
2020,MI v RR,Ishan Kishan,0,0
2020,MI v RR,Krunal Pandya,12,70.58
2020,MI v RR,Hardik Pandya,30,157.89
2020,MI v RR,Yashasvi Jaiswal,0,0
2020,MI v RR,Jos Buttler,70,159.09
2020,MI v RR,Steven Smith,6,85.71
2020,MI v RR,Sanju Samson,0,0
2020,MI v RR,Mahipal Lomror,11,84.61
2020,MI v RR,Tom Curran,15,93.75
2020,MI v RR,Rahul Tewatia,5,83.33
2020,MI v RR,Jofra Archer,24,218.18
2020,MI v RR,Shreyas Gopal,1,50
2020,MI v RR,Ankit Rajpoot,2,40
2020,MI v RR,Kartik Tyagi,0,0
2020,KKR v CSK,Rahul Tripathi,81,158.82
2020,KKR v CSK,Shubman Gill,11,91.66
2020,KKR v CSK,Nitish Rana,9,90
2020,KKR v CSK,Sunil Narine,17,188.88
2020,KKR v CSK,Eoin Morgan,7,70
2020,KKR v CSK,Andre Russell,2,50
2020,KKR v CSK,Dinesh Karthik,12,109.09
2020,KKR v CSK,Pat Cummins,17,188.88
2020,KKR v CSK,Kamlesh Nagarkoti,0,0
2020,KKR v CSK,Shivam Mavi,0,0
2020,KKR v CSK,Varun Chakravarthy,1,100
2020,KKR v CSK,Shane Watson,50,125
2020,KKR v CSK,Faf du Plessis,17,170
2020,KKR v CSK,Ambati Rayudu,30,111.11
2020,KKR v CSK,MS Dhoni,11,91.66
2020,KKR v CSK,Sam Curran,17,154.54
2020,KKR v CSK,Kedar Jadhav,7,58.33
2020,KKR v CSK,Ravindra Jadeja,21,262.5
2020,SRH v KXIP,David Warner,52,130
2020,SRH v KXIP,Jonny Bairstow,97,176.36
2020,SRH v KXIP,Abdul Samad,8,114.28
2020,SRH v KXIP,Manish Pandey,1,50
2020,SRH v KXIP,Kane Williamson,20,200
2020,SRH v KXIP,Priyam Garg,0,0
2020,SRH v KXIP,Abhishek Sharma,12,200
2020,SRH v KXIP,Rashid Khan,0,0
2020,SRH v KXIP,KL Rahul,11,68.75
2020,SRH v KXIP,Mayank Agarwal,9,150
2020,SRH v KXIP,Prabhsimran Singh,11,137.5
2020,SRH v KXIP,Nicholas Pooran,77,208.1
2020,SRH v KXIP,Glenn Maxwell,7,58.33
2020,SRH v KXIP,Mandeep Singh,6,100
2020,SRH v KXIP,Mujeeb Ur Rahman,1,33.33
2020,SRH v KXIP,Ravi Bishnoi,6,85.71
2020,SRH v KXIP,Mohammed Shami,0,0
2020,SRH v KXIP,Sheldon Cottrell,0,0
2020,SRH v KXIP,Arshdeep Singh,0,0
2020,RR v DC,Prithvi Shaw,19,190
2020,RR v DC,Shikhar Dhawan,5,125
2020,RR v DC,Shreyas Iyer,22,122.22
2020,RR v DC,Rishabh Pant,5,55.55
2020,RR v DC,Marcus Stoinis,39,130
2020,RR v DC,Shimron Hetmyer,45,187.5
2020,RR v DC,Harshal Patel,16,106.66
2020,RR v DC,Axar Patel,17,212.5
2020,RR v DC,Kagiso Rabada,2,66.66
2020,RR v DC,Ravichandran Ashwin,0,0
2020,RR v DC,Yashasvi Jaiswal,34,94.44
2020,RR v DC,Jos Buttler,13,162.5
2020,RR v DC,Steven Smith,24,141.17
2020,RR v DC,Sanju Samson,5,55.55
2020,RR v DC,Mahipal Lomror,1,50
2020,RR v DC,Rahul Tewatia,38,131.03
2020,RR v DC,Andrew Tye,6,100
2020,RR v DC,Jofra Archer,2,50
2020,RR v DC,Shreyas Gopal,2,66.66
2020,RR v DC,Kartik Tyagi,2,66.66
2020,RR v DC,Varun Aaron,1,50
2020,KXIP v KKR,Rahul Tripathi,4,40
2020,KXIP v KKR,Shubman Gill,57,121.27
2020,KXIP v KKR,Nitish Rana,2,50
2020,KXIP v KKR,Eoin Morgan,24,104.34
2020,KXIP v KKR,Dinesh Karthik,58,200
2020,KXIP v KKR,Andre Russell,5,166.66
2020,KXIP v KKR,Pat Cummins,5,125
2020,KXIP v KKR,KL Rahul,74,127.58
2020,KXIP v KKR,Mayank Agarwal,56,143.58
2020,KXIP v KKR,Nicholas Pooran,16,160
2020,KXIP v KKR,Prabhsimran Singh,4,57.14
2020,KXIP v KKR,Glenn Maxwell,10,200
2020,KXIP v KKR,Mandeep Singh,0,0
2020,KXIP v KKR,Chris Jordan,0,0
2020,CSK v RCB,Devdutt Padikkal,33,97.05
2020,CSK v RCB,Aaron Finch,2,22.22
2020,CSK v RCB,Virat Kohli,90,173.07
2020,CSK v RCB,AB de Villiers,0,0
2020,CSK v RCB,Washington Sundar,10,100
2020,CSK v RCB,Shivam Dube,22,157.14
2020,CSK v RCB,Shane Watson,14,77.77
2020,CSK v RCB,Faf du Plessis,8,80
2020,CSK v RCB,Ambati Rayudu,42,105
2020,CSK v RCB,Narayan Jagadeesan,33,117.85
2020,CSK v RCB,MS Dhoni,10,166.66
2020,CSK v RCB,Sam Curran,0,0
2020,CSK v RCB,Ravindra Jadeja,7,116.66
2020,CSK v RCB,Dwayne Bravo,7,140
2020,CSK v RCB,Deepak Chahar,5,100
2020,CSK v RCB,Shardul Thakur,1,100
2020,SRH v RR,David Warner,48,126.31
2020,SRH v RR,Jonny Bairstow,16,84.21
2020,SRH v RR,Manish Pandey,54,122.72
2020,SRH v RR,Kane Williamson,22,183.33
2020,SRH v RR,Priyam Garg,15,187.5
2020,SRH v RR,Ben Stokes,5,83.33
2020,SRH v RR,Jos Buttler,16,123.07
2020,SRH v RR,Steven Smith,5,83.33
2020,SRH v RR,Sanju Samson,26,104
2020,SRH v RR,Robin Uthappa,18,120
2020,SRH v RR,Riyan Parag,42,161.53
2020,SRH v RR,Rahul Tewatia,45,160.71
2020,MI v DC,Prithvi Shaw,4,133.33
2020,MI v DC,Shikhar Dhawan,69,132.69
2020,MI v DC,Ajinkya Rahane,15,100
2020,MI v DC,Shreyas Iyer,42,127.27
2020,MI v DC,Marcus Stoinis,13,162.5
2020,MI v DC,Alex Carey,14,155.55
2020,MI v DC,Rohit Sharma,5,41.66
2020,MI v DC,Quinton de Kock,53,147.22
2020,MI v DC,Suryakumar Yadav,53,165.62
2020,MI v DC,Ishan Kishan,28,186.66
2020,MI v DC,Hardik Pandya,0,0
2020,MI v DC,Kieron Pollard,11,78.57
2020,MI v DC,Krunal Pandya,12,171.42
2020,RCB v KKR,Aaron Finch,47,127.02
2020,RCB v KKR,Devdutt Padikkal,32,139.13
2020,RCB v KKR,Virat Kohli,33,117.85
2020,RCB v KKR,AB de Villiers,73,221.21
2020,RCB v KKR,Tom Banton,8,66.66
2020,RCB v KKR,Shubman Gill,34,136
2020,RCB v KKR,Nitish Rana,9,64.28
2020,RCB v KKR,Eoin Morgan,8,66.66
2020,RCB v KKR,Dinesh Karthik,1,50
2020,RCB v KKR,Andre Russell,16,160
2020,RCB v KKR,Rahul Tripathi,16,72.72
2020,RCB v KKR,Pat Cummins,1,33.33
2020,RCB v KKR,Kamlesh Nagarkoti,4,57.14
2020,RCB v KKR,Varun Chakravarthy,7,70
2020,RCB v KKR,Prasidh Krishna,2,66.66
2020,SRH v CSK,Sam Curran,31,147.61
2020,SRH v CSK,Faf du Plessis,0,0
2020,SRH v CSK,Shane Watson,42,110.52
2020,SRH v CSK,Ambati Rayudu,41,120.58
2020,SRH v CSK,MS Dhoni,21,161.53
2020,SRH v CSK,Ravindra Jadeja,25,250
2020,SRH v CSK,Dwayne Bravo,0,0
2020,SRH v CSK,Deepak Chahar,2,100
2020,SRH v CSK,David Warner,9,69.23
2020,SRH v CSK,Jonny Bairstow,23,95.83
2020,SRH v CSK,Manish Pandey,4,133.33
2020,SRH v CSK,Kane Williamson,57,146.15
2020,SRH v CSK,Priyam Garg,16,88.88
2020,SRH v CSK,Vijay Shankar,12,171.42
2020,SRH v CSK,Rashid Khan,14,175
2020,SRH v CSK,Shahbaz Nadeem,5,100
2020,SRH v CSK,Sandeep Sharma,1,50
2020,SRH v CSK,T Natarajan,0,0
2020,DC v RR,Prithvi Shaw,0,0
2020,DC v RR,Shikhar Dhawan,57,172.72
2020,DC v RR,Ajinkya Rahane,2,22.22
2020,DC v RR,Shreyas Iyer,53,123.25
2020,DC v RR,Marcus Stoinis,18,94.73
2020,DC v RR,Alex Carey,14,107.69
2020,DC v RR,Axar Patel,7,175
2020,DC v RR,Ravichandran Ashwin,0,0
2020,DC v RR,Ben Stokes,41,117.14
2020,DC v RR,Jos Buttler,22,244.44
2020,DC v RR,Steven Smith,1,25
2020,DC v RR,Sanju Samson,25,138.88
2020,DC v RR,Robin Uthappa,32,118.51
2020,DC v RR,Riyan Parag,1,50
2020,DC v RR,Rahul Tewatia,14,77.77
2020,DC v RR,Jofra Archer,1,25
2020,DC v RR,Shreyas Gopal,6,150
2020,RCB v KXIP,Aaron Finch,20,111.11
2020,RCB v KXIP,Devdutt Padikkal,18,150
2020,RCB v KXIP,Virat Kohli,48,123.07
2020,RCB v KXIP,Washington Sundar,13,92.85
2020,RCB v KXIP,Shivam Dube,23,121.05
2020,RCB v KXIP,AB de Villiers,2,40
2020,RCB v KXIP,Chris Morris,25,312.5
2020,RCB v KXIP,Isuru Udana,10,200
2020,RCB v KXIP,KL Rahul,61,124.48
2020,RCB v KXIP,Mayank Agarwal,45,180
2020,RCB v KXIP,Chris Gayle,53,117.77
